parmseq,Outcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,selected_final,,mlog10p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zccl7 ,193,poororalhealth_sev,,0.07,0.04492534,4976,1.4980343,1.30E-01,-0.02,0.16,0.05,0.00003418,0,0.50727833,0,0,,0.886056648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmmp13 ,916,poororalhealth_sev,,-0.07,0.04718014,4883,-1.4958329,1.30E-01,-0.16,0.02,0.05,0.00003418,0,0.50813549,0,0,,0.886056648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpdgfc ,1036,poororalhealth_sev,,0.07,0.04641298,4886,1.4938545,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.50870353,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zbambi ,114,poororalhealth_sev,,0.07,0.0464868,4886,1.4919637,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.50870353,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfam3c ,514,poororalhealth_sev,,0.07,0.04403444,4996,1.4903702,1.40E-01,-0.02,0.15,0.05,0.00003418,0,0.50870353,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zipcef1 ,753,poororalhealth_sev,,0.07,0.04598579,4950,1.4883396,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.50870353,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zakr1b1 ,44,poororalhealth_sev,,0.07,0.04677596,4886,1.4873841,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.50870353,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zretn ,1161,poororalhealth_sev,,0.07,0.04628943,4974,1.4873008,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.50870353,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zsiglec6 ,1238,poororalhealth_sev,,0.07,0.04637564,5019,1.4842953,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.50917542,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zprss27 ,1107,poororalhealth_sev,,0.07,0.04642791,4986,1.4838846,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.50917542,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zactn4 ,11,poororalhealth_sev,,0.07,0.04683409,4901,1.4828356,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.50917542,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil22ra1 ,730,poororalhealth_sev,,-0.07,0.04674868,4901,-1.4793606,1.40E-01,-0.16,0.02,0.05,0.00003418,0,0.50917542,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zplxna4 ,1070,poororalhealth_sev,,0.07,0.04633996,4976,1.4786976,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.50917542,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zclul1 ,319,poororalhealth_sev,,-0.06,0.04376772,4993,-1.47767,1.40E-01,-0.15,0.02,0.05,0.00003418,0,0.50917542,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zprtn3 ,1111,poororalhealth_sev,,0.07,0.04685568,4891,1.4776641,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.50917542,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zigf1r ,683,poororalhealth_sev,,0.07,0.04551744,4963,1.4757201,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.50980263,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zkcnip4 ,779,poororalhealth_sev,,0.07,0.04738987,4883,1.4715056,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.51096947,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcst7 ,372,poororalhealth_sev,,0.07,0.04637945,4981,1.4711873,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.51096947,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcndp1 ,320,poororalhealth_sev,,-0.07,0.04616507,4995,-1.4698679,1.40E-01,-0.16,0.02,0.05,0.00003418,0,0.51096947,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zitgb7 ,771,poororalhealth_sev,,0.07,0.04657585,5019,1.4693515,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.51096947,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zces1 ,279,poororalhealth_sev,,0.06,0.04283969,5018,1.4656233,1.40E-01,-0.02,0.15,0.05,0.00003418,0,0.51200055,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcep85 ,277,poororalhealth_sev,,0.07,0.04647247,4886,1.4653447,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.51200055,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcpvl ,347,poororalhealth_sev,,0.07,0.04662707,5012,1.4644411,1.40E-01,-0.02,0.16,0.05,0.00003418,0,0.51200055,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zb4gat1 ,109,poororalhealth_sev,,-0.07,0.04585407,4978,-1.4624477,1.40E-01,-0.16,0.02,0.05,0.00003418,0,0.51269838,0,0,,0.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zrabepk ,1142,poororalhealth_sev,,-0.07,0.04697686,4886,-1.4573505,1.50E-01,-0.16,0.02,0.05,0.00003418,0,0.51527549,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zsrp14 ,1290,poororalhealth_sev,,0.07,0.04539559,4963,1.4572584,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.51527549,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcdhr2 ,260,poororalhealth_sev,,0.05,0.03559632,4963,1.4512589,1.50E-01,-0.02,0.12,0.05,0.00003418,0,0.51679584,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztigar ,1353,poororalhealth_sev,,0.07,0.04728125,4877,1.4507262,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.51679584,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgpkow ,617,poororalhealth_sev,,0.07,0.04659376,4883,1.4502941,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.51679584,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zrspo1 ,1176,poororalhealth_sev,,0.07,0.04643791,4957,1.4493171,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.51679584,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zf11r ,501,poororalhealth_sev,,0.07,0.04618041,4978,1.4479376,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.51679584,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zf2r ,502,poororalhealth_sev,,0.07,0.04644796,4986,1.4471375,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.51679584,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zccl14 ,174,poororalhealth_sev,,0.07,0.04618951,4969,1.4468244,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.51679584,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zabl1 ,3,poororalhealth_sev,,0.07,0.046021,4963,1.4417081,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.51992834,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmax ,884,poororalhealth_sev,,0.07,0.04694931,4883,1.4411122,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.51992834,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zkel ,781,poororalhealth_sev,,0.07,0.04568457,4883,1.4398517,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.51993168,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgys1 ,630,poororalhealth_sev,,0.07,0.04680117,4897,1.4381662,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.52035354,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcasp10 ,164,poororalhealth_sev,,0.07,0.04708173,4883,1.4330938,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.52308054,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfabp2 ,507,poororalhealth_sev,,0.07,0.04572336,4997,1.4315569,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.52308054,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zentpd6 ,482,poororalhealth_sev,,0.07,0.04701982,4897,1.4307478,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.52308054,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcntn1 ,324,poororalhealth_sev,,-0.06,0.04265985,5052,-1.4264999,1.50E-01,-0.14,0.02,0.05,0.00003418,0,0.52308054,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zager ,33,poororalhealth_sev,,-0.07,0.04594611,4961,-1.4263977,1.50E-01,-0.16,0.02,0.05,0.00003418,0,0.52308054,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zdctn1 ,410,poororalhealth_sev,,0.07,0.04630466,5019,1.4248377,1.50E-01,-0.02,0.16,0.05,0.00003418,0,0.52308054,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfst ,563,poororalhealth_sev,,0.06,0.04516656,4986,1.4246619,1.50E-01,-0.02,0.15,0.05,0.00003418,0,0.52308054,0,0,,0.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcst5 ,370,poororalhealth_sev,,-0.07,0.04576411,4888,-1.4221471,1.60E-01,-0.15,0.02,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpfdn2 ,1044,poororalhealth_sev,,0.07,0.04742015,4883,1.4217109,1.60E-01,-0.03,0.16,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil4 ,738,poororalhealth_sev,,-0.07,0.04691365,4901,-1.420876,1.60E-01,-0.16,0.03,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcrisp2 ,359,poororalhealth_sev,,-0.06,0.03976876,5019,-1.4207554,1.60E-01,-0.13,0.02,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zvamp5 ,1422,poororalhealth_sev,,0.07,0.04688961,4897,1.4181119,1.60E-01,-0.03,0.16,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcnst ,323,poororalhealth_sev,,0.07,0.04618384,4997,1.4179396,1.60E-01,-0.03,0.16,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zlpcat2 ,842,poororalhealth_sev,,0.07,0.04650929,4963,1.4148346,1.60E-01,-0.03,0.16,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztnfsf14 ,1389,poororalhealth_sev,,0.07,0.04645995,4957,1.4148326,1.60E-01,-0.03,0.16,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfgf2 ,535,poororalhealth_sev,,0.07,0.04662322,4976,1.4132249,1.60E-01,-0.03,0.16,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztxlna ,1410,poororalhealth_sev,,0.07,0.04626272,4957,1.4128386,1.60E-01,-0.03,0.16,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zapex1 ,77,poororalhealth_sev,,0.06,0.04579444,5008,1.4122332,1.60E-01,-0.03,0.15,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmavs ,883,poororalhealth_sev,,0.07,0.04679264,4886,1.4099886,1.60E-01,-0.03,0.16,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zkit ,786,poororalhealth_sev,,-0.06,0.04539624,4993,-1.409219,1.60E-01,-0.15,0.03,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zrarres1 ,1146,poororalhealth_sev,,-0.07,0.0467693,4886,-1.4085703,1.60E-01,-0.16,0.03,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zndufs6 ,955,poororalhealth_sev,,0.07,0.04668089,4886,1.4083025,1.60E-01,-0.03,0.16,0.05,0.00003418,0,0.52308054,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zikbkg ,694,poororalhealth_sev,,0.07,0.04641798,4976,1.4036779,1.60E-01,-0.03,0.16,0.05,0.00003418,0,0.5247303,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zly75 ,861,poororalhealth_sev,,0.07,0.04661244,4976,1.4034286,1.60E-01,-0.03,0.16,0.05,0.00003418,0,0.5247303,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zguca2a ,628,poororalhealth_sev,,0.06,0.04488535,4955,1.4021043,1.60E-01,-0.03,0.15,0.05,0.00003418,0,0.5247303,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zyes1 ,1460,poororalhealth_sev,,0.06,0.04631299,4963,1.4017862,1.60E-01,-0.03,0.16,0.05,0.00003418,0,0.5247303,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zsmoc2 ,1263,poororalhealth_sev,,0.06,0.04224523,4993,1.3998706,1.60E-01,-0.02,0.14,0.05,0.00003418,0,0.5254257,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zf7 ,504,poororalhealth_sev,,0.06,0.04395501,4987,1.3921781,1.60E-01,-0.02,0.15,0.05,0.00003418,0,0.53177469,0,0,,0.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmad1l1 ,869,poororalhealth_sev,,0.06,0.04499407,4943,1.3854815,1.70E-01,-0.03,0.15,0.05,0.00003418,0,0.53719218,0,0,,0.769551079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmyoc ,938,poororalhealth_sev,,0.06,0.04541265,4978,1.3829828,1.70E-01,-0.03,0.15,0.05,0.00003418,0,0.53847496,0,0,,0.769551079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zangptl7 ,66,poororalhealth_sev,,0.06,0.04565331,5019,1.3810146,1.70E-01,-0.03,0.15,0.05,0.00003418,0,0.53923461,0,0,,0.769551079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zlilra5 ,837,poororalhealth_sev,,0.06,0.044441,4996,1.3779558,1.70E-01,-0.03,0.15,0.05,0.00003418,0,0.54086978,0,0,,0.769551079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpla2g15 ,1057,poororalhealth_sev,,0.06,0.04576686,5004,1.3769711,1.70E-01,-0.03,0.15,0.05,0.00003418,0,0.54086978,0,0,,0.769551079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztbcc ,1325,poororalhealth_sev,,0.06,0.04673658,4957,1.373727,1.70E-01,-0.03,0.16,0.05,0.00003418,0,0.54290605,0,0,,0.769551079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfoxo1 ,560,poororalhealth_sev,,0.06,0.04638951,4976,1.3714685,1.70E-01,-0.03,0.15,0.05,0.00003418,0,0.54396383,0,0,,0.769551079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zctso ,383,poororalhealth_sev,,0.06,0.04495073,5036,1.3699795,1.70E-01,-0.03,0.15,0.05,0.00003418,0,0.54424985,0,0,,0.769551079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpreb ,1097,poororalhealth_sev,,0.06,0.046796,4901,1.3674519,1.70E-01,-0.03,0.16,0.05,0.00003418,0,0.54424985,0,0,,0.769551079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zrtbdn ,1178,poororalhealth_sev,,0.06,0.046308,4963,1.3670554,1.70E-01,-0.03,0.15,0.05,0.00003418,0,0.54424985,0,0,,0.769551079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znotch3 ,975,poororalhealth_sev,,-0.06,0.04307231,5052,-1.3664188,1.70E-01,-0.14,0.03,0.05,0.00003418,0,0.54424985,0,0,,0.769551079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zace2 ,6,poororalhealth_sev,,0.06,0.04123889,4897,1.3568845,1.70E-01,-0.02,0.14,0.05,0.00003418,0,0.55032634,0,0,,0.769551079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zzbtb17 ,1463,poororalhealth_sev,,0.06,0.04643171,4897,1.3557391,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55032634,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zigfbpl1 ,691,poororalhealth_sev,,0.06,0.04415803,4997,1.3556618,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55032634,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zst6gal1 ,1296,poororalhealth_sev,,0.06,0.04468649,5052,1.3555848,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55032634,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmln ,911,poororalhealth_sev,,0.06,0.04323729,4976,1.3516245,1.80E-01,-0.03,0.14,0.05,0.00003418,0,0.55139661,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmfap5 ,902,poororalhealth_sev,,0.06,0.04429121,5052,1.3507124,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55139661,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znomo1 ,971,poororalhealth_sev,,0.06,0.04401735,4978,1.3501505,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55139661,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zepcam ,483,poororalhealth_sev,,-0.06,0.04606986,4970,-1.3496246,1.80E-01,-0.15,0.03,0.05,0.00003418,0,0.55139661,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zccs ,200,poororalhealth_sev,,-0.06,0.04632321,4957,-1.3457219,1.80E-01,-0.15,0.03,0.05,0.00003418,0,0.55139661,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmpi ,924,poororalhealth_sev,,0.06,0.04632657,4963,1.3456342,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55139661,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zccn4 ,198,poororalhealth_sev,,0.06,0.04610337,5019,1.3448792,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55139661,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zccl16 ,176,poororalhealth_sev,,0.06,0.04199125,5052,1.3428289,1.80E-01,-0.03,0.14,0.05,0.00003418,0,0.55139661,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmap2k6 ,874,poororalhealth_sev,,0.06,0.04655619,4976,1.3422059,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55139661,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpqbp1 ,1091,poororalhealth_sev,,0.06,0.04677732,4886,1.342054,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55139661,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znudc ,998,poororalhealth_sev,,0.06,0.04611855,5036,1.3416233,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55139661,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmmp9 ,920,poororalhealth_sev,,0.06,0.04595849,4970,1.3394227,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55167481,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zddr1 ,417,poororalhealth_sev,,0.06,0.04584311,5039,1.3382285,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55167481,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcep164 ,274,poororalhealth_sev,,-0.06,0.04693845,4901,-1.3374893,1.80E-01,-0.15,0.03,0.05,0.00003418,0,0.55167481,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd59 ,236,poororalhealth_sev,,0.06,0.04259709,4815,1.3367185,1.80E-01,-0.03,0.14,0.05,0.00003418,0,0.55167481,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zaifm1 ,42,poororalhealth_sev,,0.06,0.04573657,4956,1.3340865,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55280607,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcracr2a ,350,poororalhealth_sev,,0.06,0.04682479,4886,1.3316837,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55280607,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zptpn1 ,1126,poororalhealth_sev,,0.06,0.04667384,4957,1.3315413,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55280607,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztnc ,1364,poororalhealth_sev,,0.06,0.04651245,4995,1.3306215,1.80E-01,-0.03,0.15,0.05,0.00003418,0,0.55280607,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zscp2 ,1200,poororalhealth_sev,,-0.06,0.04686738,4886,-1.3298222,1.80E-01,-0.15,0.03,0.05,0.00003418,0,0.55280607,0,0,,0.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcert ,278,poororalhealth_sev,,0.06,0.04711879,4883,1.3247446,1.90E-01,-0.03,0.15,0.05,0.00003418,0,0.55554866,0,0,,0.721246399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zjam2 ,775,poororalhealth_sev,,0.06,0.04446274,5039,1.3238466,1.90E-01,-0.03,0.15,0.05,0.00003418,0,0.55554866,0,0,,0.721246399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
